id,content,score
c9f1de25-37d2-4e7c-8a70-a1ca221c49c1,banned for no reason can't make a new account,1
f6b205ff-4e13-4c1f-a7f6-e80eafacd5c5,"This is an absolutely pathetic and time-wasting app. The content quality has completely degraded, and the feed is flooded with useless videos that are incredibly frustrating. There is zero regard for privacy, and the algorithm is so poor that you never find anything meaningful. Additionally, the app is so heavy that it causes the phone to lag and drains the battery within minutes. The excessive amount of ads has ruined the entire experience. Installing this is a total waste of time and data. I d",1
fd74105f-80a8-435c-b821-7d0e4b9c620c,unique and dependable,5
18ff9aa0-ba4e-4617-b87b-3f1c89a390b3,do not use the type of apps who provides you to watch Short vedio. to khow why Ami saying that? then the answer is that : they you you to make their own business by your attention..,1
aeaa912c-6928-4e08-97d3-685c7f0466c1,"please my app keeps freezing,,why",1
9b6c6f79-8084-4f6b-b730-835fa7e4ff6b,I am enjoying app tiktok,5
4d40b41a-c635-4c33-ac36-80d4b622ed5c,not updated please update,1
049bfaa7-6f7d-4663-9b86-73e1bbea1947,HI TikTok Team my account not working vedio unfreeze account plz TikTok team my help,5
cedc9ec0-bc93-4617-ab9c-e653d730cd52,havent got the change chat bubble thing yet,4
5c893219-9cfb-47d0-9605-eedb9c937f6e,why r u sending me ad again and again I don't want to install,1
8bef25fa-e485-4aa0-aebd-40912489788c,for learn and a education you can use this,5
902205a3-356a-494e-b5b7-4ada28a38174,"I thought I'd find out what all the fuss was about. Installed the app, created a (VERY safe for work) login and was immediately permanently banned with no reason given. Oh well. Edited in response to developer's automatic reply: Already tried that. No replies. Bad management all the way around!!!",1
edf207c0-4079-4f2a-8186-f320cce6bf91,"Omgosh I'm actually scared, reason is I deleted my TikTok since it wasn't working for me and now I have the old TikTok feature.Can you please fix it to the new features.I can't even repost videos I like and I'm actually scared for my life please fix this problem!",3
32eaa718-a714-43e2-8ed1-4d9a68c16feb,"February 17, 2026 No one asked for an Ai; no one has the ability to turn it off. No one asked for it to give away my location; no way in app to turn it off. Luckly in my android settings I can do it there for the location but it keeps feeding me more and more accurate ""local"" feeds when the app 'glitches' me to the page. Give me my old tiktok app back or I'll just leave; done with it all at this point",5
83032ff7-961a-4c83-b4a6-ab498e5cb5ff,I am facing issues with visibility of comments please fix this bug a soon as possible,1
36fe78c5-e02f-4812-aa9b-c325b5f50a90,it dosent show the part two,1
7cfedc32-7321-4466-af18-8ba3df1f0932,I keep getting banned because I wasn't 13 and up but my birthday was in 2012 I'm 13 and both my main and alt got banned I appealed it I have my parent appeal it and it didn't work,1
85ecf20f-c545-4b80-943d-320e6d0e6393,please my TikTok account save problem,1
4e52bbac-b643-46bf-9279-08b4b90903ff,good but to many inappropriate videos,3
dec0e92d-7969-4064-8920-f3932d1e05fc,this my TikTok isn't working well when am on working it will just stop or went out,1
20bde7ac-dd31-4b2f-bb85-748a09356fef,q daonlod nhi HOTA he,2
5aa31d41-1e33-42ff-92e0-8f09e34511b1,I reevaluated this out because it keeps popping up a sign wanting you to agree to something that you don't want to agree to so therefore you can't get rid of the sign until you do and bless you do a lot of rearranging and I'm sick and tired of it so they can keep their app I'm done with them,1
df34371d-37e4-44ae-9657-af9545c3a638,it's was a good app but sometimes it's have to much of dumb nonsense in the app so please fix it,3
e8203f8d-5723-4902-b55c-be148360c57a,he is very nice and good aap,5
5eea8408-f832-4d2a-b0da-a90935d17b0b,"""I am waiting for my 28-hour LIVE rewards. Check my ticket now or I will show everything to my 10,000 followers!""",1
1acd58c1-d28e-41ca-a1ad-0ddf4b218e2b,Mary video like share comment for you views followiners,5
d44e08f4-b6cc-4316-b215-9adb84a75186,after updating my tiktok and clearing the cache I cant search for music.,3
8a7c096a-a8eb-46e7-93bb-f95375284418,"I just want my old account back. My old phone is locked. So unable to transfer. Loss of followers, family videos, and the fun I was having. When I added thus app, I was having a blast. Actually got me thru some rough nights, and other moments. Any suggestions? As for now, with starting over, It's like when I first open it, I'm flooded with videos of sales pitches. And hardly ANY of my regular interests. If anything like that pops up, it's really old videos, repeats. My old account,is priceless.",4
946f6b3b-a43a-4089-9320-09bde189c8ed,great time passing but for the love of God fix the damn app. all the time its freezing and wont close. even getting a new s25 ultra and still does the same thing.,3
02aa56c9-31b7-4e12-8e6f-8f2cd045b04d,My account @elitegamer_usa is suspended for a week without any reason. I have submitted an appeal but no human response yet. Please help me restore my account,1
759ad939-2865-4a63-b9e9-1bc662366e33,tiktok my account unfreeze please account please account freeze and my life and view,5
1c1339fe-371b-4dfd-8dfb-a6fc7e400483,my name is Donna Morgan Brown you are letting these people bully a 66 year old woman I'm 66 years old make them stop,2
e0489324-ee9d-49ec-8f89-54fb43227c31,this is best for time pass,5
3d4be94f-c42d-4c5c-8097-232c17e5f874,Tik tok bro its got absolute everything I would recommend,5
48137ae4-b989-4ee3-8988-82003844108f,constantly freezing and forcing closed.,2
5ab6d517-a08c-4675-aa6b-cba3aad3d2e3,its my fav app i use it evt,5
775d7ac9-7c5e-47cf-bca5-b5878a68051c,Is a good App bro download it you will enjoy it,5
b12eea34-c09b-49fb-93f0-2cac121945bd,my profile view is very slow work please solve this problem,1
92a8e37d-bf9d-40de-b39c-d1ffeb5930d8,"lagging, unable to stay in app, force closing on Infinix 8please try work on it thanks",1
223e2291-30f8-4541-b7a6-7f56ab15b165,"Nice app but i would much like it if there was a search option for the comments in activity center, sometimes i want to search specific comments i made but its unproductive to scroll through all the comments i made so please make a search option for it, thanks",4
973c4bd3-9432-4593-8573-cb6faca30eb6,I love myself and everyone in my life on TikTok is the best to the moon,5
c73ac91a-802b-402d-a877-e4477106cf03,they took me out of my chanal,1
cba345ca-7323-4739-9e8e-cba8aeb4424d,Hi tiktok I'm new using Tiktok application please check my new official account viral All video on tiktok For you page,5
e8bea49d-f033-41b4-a39f-58092c628a33,keep your accounts safe it's great if not it's a pain lol,5
16b180a5-5a53-488f-8aac-6a756299e2e2,keeps crashing again. I HAVE NOW UNINSTALLED PROBABLY FOR GOOD AS YOU HAVE DONE NOTHING TO SORT THE PROBLEM AS AGAIN TODAY SUNDAY 5 APRIL ITS STOPPED AND STARTED THEN I HAD TO TURN OFF MY TABLET TO GET IT TO STOP PLAYING ??? THIS IS UNACCEPTABLE,2
40002c6f-b789-42b2-8202-0a6279a358eb,Download ho jaaye Yahan per Download karna hai,5
bd5b29cc-aab8-4058-b7aa-60fdd5c09d6f,it's good but those ai videos keep on popping up on my fyp and when I say I'm not interested in it and it still pops up but it still a good app,4
cd08eb57-d0fa-4ee4-b2da-3b2ffdda6d89,Reviewing tiktok on the play store and commenting on tiktoks is basically the same thing. They won't let you say what you want to say.,1
40789869-fca5-4d87-bb96-e80cca27345c,not viral my video tiktok,5
7b67bb7d-e7c2-44c6-ac5a-2d434a86f5f9,I can make video but I don't too get followers and likes,3
0af00fcd-d406-4516-869b-c285317c6705,Good App For See Short Videos I,5
50ae3579-49b3-4adb-acac-765920fc63f6,"the app used to be fun and I have a lot of fun making content but it's gotten SOOOOOOOOOOOOOO laggy, practically unusable. the amount of times ive had to delete and reinstall the app is unbelievable. every other scroll is an ad, and there a stupid AI bot thats always on the corner of the screen and you can't get rid of it, and I'm always accidentally clicking it. fun app and great concept but ever since it got sold, nothings been the same. bring back old tiktok!!!",2
e16e4527-df03-414c-9f2b-55d1719fe365,"Worst support for creators! My 'Repost' button is missing for months. I reported 10+ times but only get AI-generated excuses. They say it's 'testing' while everyone else has it. I am moving my business (Khan Collection) and vlogs to Instagram. Don't use this app if you want technical help!""",1
1998e23f-aa8c-421c-a78a-a639e1e6b8e1,I love it but like I don't think that teenage should be bad cuz it isn't that bad,5
c80d834c-8d40-4a86-8495-05e3a9bfedff,its good but it got me logged out of a really famous account and doesn't let me log in W my new phone,4
f438a7fd-cb42-4c9b-bc4e-0b453315d5c2,we need more customization of chats and profile.,4
5a6f1229-d744-4df1-9ca9-a64d207d4535,I love it soo much it is super fun but there is a problem if u tap forgot password and press email or phone resend and it never send if u do that again and never send pls soled this problem and fix it,4
b7145480-e98b-4311-b116-4126c96aca02,I love these apps bt few days my apps not working well I can't sv videos I can't rpst why?,4
4d5d7fd0-6155-4cdf-a8c4-e9c30e629660,"Mine is not even working on my phone again, so I need help",1
083cc65e-06d1-4702-a418-a2164119ef6e,Wth I have tried several times to get to my account and I verify my identity and it still goes back to the screen to verify again.,1
