reviewId,content,score
9aa3f7c5-a8f5-48f7-a3f3-4e5c9e81ef59,the worst app I really loved to use it but he suspended two ACC of mine out of nowhere.Like What the hell,1
3da18cc9-3896-47ca-9c1d-34285aa411dc,“My Instagram accounts keep getting suspended repeatedly and unknown accounts are automatically following others without my action. I suspect a security issue or bug. Please investigate.”,1
649ff406-6937-4aea-9eae-b104ed2d7b72,Some bugs here and some malfunctions,1
2071bd9f-243b-4bb2-81c4-e98eaffc789b,"Instagram is a complete joke. i’m entering the correct password, but the app keeps saying it’s wrong, while the same password works fine on laptop and chrome. resetting it does nothing. this is basic functionality and you still messed it up. the app is broken, frustrating, and honestly embarrassing for a platform this big. fix your login system instead of pushing useless updates. it’s honestly embarrassing that a platform this big can’t get something so simple right!!",1
529c8579-b7d1-40a1-a9ea-adf3584e1bfd,Super fuun,5
c2a2c7c1-4c7a-4090-8a56-245bd053a3cb,nice 👍,5
c4135f73-16a8-4958-9396-6410e2f667eb,best app ever,5
8abf2d33-034f-4a41-a1bc-c05be07ae42d,👉😍,5
677678d9-0722-49cc-9bec-eea6cd5a1f0c,too much add nowadays and can't scroll easily. disgusting,1
27811da3-7825-433d-bc8c-38582aa5e877,nice the app🤍,5
933aaf99-bda1-4d31-85fc-131d4ba044e5,the best social media app,5
81443571-03ea-4db1-8f60-b8cf688cfb2f,"Hello Instagram Team, My account (username: spark_lewolf79) has been suspended, and I believe this may be a mistake. I have always tried to follow Instagram’s Community Guidelines and have not intentionally violated any rules. If any activity from my account was flagged, it may be due to a recent device change or unusual login, as I started using a different phone. I assure you that all my actions were genuine. I kindly request you to review my account again and restore it as soon as possible",1
80139dc7-290e-4480-94c7-583ab23882f4,it was really good 😉💗,5
13921fef-4987-46c9-ac81-7d77cdcf3ff2,good stuff,4
359c8dd4-0fca-49b5-b40d-652e3a88d1cf,best app,1
09391c0e-0945-4825-a299-0f2f37fe480e,love it✨,5
a55e96e8-21c3-443e-ac5f-c8bae8b9d30c,"It is absolutely genious: if previously I was just intentionally ignoring any ads in the app, but now with a new Ad break ""feature"" I just close it, put my phone away and go about my business and see no more ads guaranteed. Love it!",3
7a1a1a34-4bec-424d-afe5-2d69a1a1e95f,Vuelvan a poner el acceso directo/atajo a los Chats desde el longpress del icono. Ahora solo muestra contactos frecuentes.,4
a8da9e16-9690-4a85-97f1-7d5c97c269ee,"This app is not working properly. I can’t log into my account @heyalizain, and the password reset is also not working. I have tried many times, but nothing is fixing the issue. I had two accounts, and both are now inaccessible. I have also emailed the support team and developers, but I haven’t received any response yet. Please fix this issue and help me recover my accounts as soon as possible.",1
f985174d-3df7-422a-9c9f-db16817ee8b1,positive experience,5
f22ec09a-6a7e-4d29-be58-d913333d1f32,"""Greetings Instagram Team, My account (yuvrajsuri.__) has been deactivated and I have tried every possible way but not able to get it back and I believe this is a mistake from your side as I have always followed all community guidelines and terms of service. I request you to please review/analyse my account and reactivate it as soon as possible. I have put alot of efforts in growing my page. Thank you Cheers Yuvraj suri",5
a895582c-dd56-4dd3-a45c-0a3e61c2ee4b,nice just nice 👍👍👍 freaking gud 👍😊,5
7e4a74da-7ca1-4b6c-b767-1e294f482292,Good,5
d6c77e4a-5530-4229-ac1b-634afd657ad4,instagram is not installed how this instagram,1
b142e0f5-704c-4f3a-bfae-ef1787bbfa55,Instagram nuh stp tek mi account dem🤦🏽‍♀️,5
94266bcf-947c-4865-b908-aa39a587da42,This is a very great app I'm proud of ig,5
16c0e868-0058-4c7f-a0b9-e3f19105df79,my account get ban without any reason and I appeal and they say disable name of acc badmintonphile_,1
cd9e5fc0-7693-493b-a0a2-5c75860c4d20,Perfect,4
12e0b4a7-34d9-4c17-9d74-7ac9831b23af,"I see more grey slop AI ads than I do actual posts, it's hell on this app. Half of the reviews I'm seeing for it are also likely artificial from how lukewarm they are and vaguely describing positive uses for Instagram we've all been seeing for the last decade. Instagram feels like the best example of dead Internet theory. Update, April 2026: They're just pushing Meta AI stuff on the main feed now, I'm fully uninstalling this and not returning",1
a9eb6b9a-ef0f-4342-bc51-76960cf84483,I mean I get to know people whom are around me but didn't knew them before,4
248b9ddf-ba4d-4da7-961f-4eb62eee68eb,ok,5
b2cf0029-4d60-4911-8f65-2642a12b545e,good one,5
50fe3941-beb1-4cc6-8e61-0b1a254dbf48,awwwwwwwesome,5
073b161a-0534-4402-9b02-e05229e7448f,useful,5
6c883cf6-7b33-4221-b808-719a1e14f1d0,fun,5
152fcb47-61e1-48ed-9b89-ababcbbb570d,"not sure if it's my phone or the app itself, but I can no longer press and hold when viewing a to remove acc name etc. which means I can't read most of the captions people put on their reels etc",2
cc8e6d37-3118-48c7-bb02-d8472a9878cf,Good 👍,5
54d586af-49ff-4ffc-a58a-a8a06a6c3644,j'aime bien la Vibe de l'App,5
d8379742-84a0-4cbb-85c3-88ccf710fbc9,my feed is not refreshing and it not giving me more content it is limited,1
e8bf5d8e-c2af-4c34-adda-83fcbda1219d,😊,5
1324a603-cc82-4962-88a9-fd7c40da4b97,good,5
c56c03c7-e6df-430c-b682-cf7e9f77ea8f,no alternatives,1
e7245aaa-a0f1-4a21-b62c-92a2d094c4c8,nice,5
4e1dfcaa-5384-441f-8c6d-3d508c9f2bb8,growing in social media 😀,4
b03c8562-b283-473a-b063-c7378a2e1ab9,Nice,5
80ad6281-4b6c-4a3e-ba3f-497a1ee73ad4,please insure 2x auto lock enable as soon as possible,5
1c267efe-99f7-497a-b729-e1ae5ac458a8,apno sa dur Nahi hona data😘💗,5
c61bb067-b63f-48e6-91a4-fa7383f667a4,"except nudity and sexual dances of Olympic, still I rate Instagram 5/5 . That's all, i don't mind people. I mind their nude character of mischievous deeds. Anyways not my job. I like Instagram more than threads or Twitter. see ya 👋🏻",5
fd92ea56-4871-42b9-966a-ae7dca56b7c8,wrost app in the play store meri saari I'd suspended ho gyi sirf ek abused word ke chakkar main or Mera mobile bhi red flag kar dia h itti si baat pr this is wrong mark,1
f75dff0b-7c6f-4708-ace3-a9430f8c1b1b,this app fantastic 👏 👌,5
1e06128c-41c9-482b-a11a-0c35af2d9bba,best app ever got Gen Z,5
c526c806-312c-4a6f-b18f-7304e532df65,good,5
c0aa292e-5c51-4da4-bae9-30f179148a89,Good aap he,5
b1499ffe-ec60-4a27-a1bb-789173e3ee9e,incredible,5
780363c7-2c23-48e2-a63a-801b0770f228,Best app ever!!!,5
a35e81ca-6eb6-4b5a-8641-b9ae3a616c5f,good apps,5
97544e47-a587-4f2d-8153-b24091193092,beautiful 😍❤️❤️❤️,5
fffc4e7a-b851-4686-97ea-b2394e0aca24,watching reels every time Instagram is home for me,5
2193fa40-bded-4cc4-b848-7f9ee07cd2ce,very bad app,1
c63f64d7-f087-4ed9-bb1c-c60ebbb1f287,nice,5
4f4279de-e1df-45ca-acfe-75e7fd7e3599,very very good,5
49ffce18-2d3f-44c9-8559-6f08652b90f1,I think it is okay,5
742d82e4-e27b-4056-b2c7-774e321e8096,it is a great opportunity to spread your positive vibe in this universe,5
1c20da38-fc42-43fc-8963-88d952409f1a,very nice aaps,4
f120d126-158c-4ffb-992c-e37f2dedab75,"Forced ""AI breaks"", i.e. forced adds in your face when you can't scroll before it ends 👎disgusting",2
9d57f59d-98d9-4822-b865-ba0f501d8d48,best social media apps,5
